RIC,MMM
RIC,ABT
RIC,ABBV
RIC,ABMD
RIC,ACN
RIC,ATVI
RIC,ADBE
RIC,AMD
RIC,AAP
RIC,AES
RIC,AMG
RIC,AFL
RIC,A
RIC,APD
RIC,AKAM
RIC,ALK
RIC,ALB
RIC,ARE
RIC,ALXN
RIC,ALGN
RIC,ALLE
RIC,AGN
RIC,ADS
RIC,LNT
RIC,ALL
RIC,GOOGL
RIC,GOOG
RIC,MO
RIC,AMZN
RIC,AEE
RIC,AAL
RIC,AEP
RIC,AXP
RIC,AIG
RIC,AMT
RIC,AWK
RIC,AMP
RIC,ABC
RIC,AME
RIC,AMGN
RIC,APH
RIC,APC
RIC,ADI
RIC,ANSS
RIC,ANTM
RIC,AON
RIC,AOS
RIC,APA
RIC,AIV
RIC,AAPL
RIC,AMAT
RIC,APTV
RIC,ADM
RIC,ARNC
RIC,ANET
RIC,AJG
RIC,AIZ
RIC,T
RIC,ADSK
RIC,ADP
RIC,AZO
RIC,AVB
RIC,AVY
RIC,BHGE
RIC,BLL
RIC,BAC
RIC,BK
RIC,BAX
RIC,BBT
RIC,BDX
RIC,BRK-B
RIC,BBY
RIC,BIIB
RIC,BLK
RIC,HRB
RIC,BA
RIC,BKNG
RIC,BWA
RIC,BXP
RIC,BSX
RIC,BHF
RIC,BMY
RIC,AVGO
RIC,BR
RIC,BF-B
RIC,CHRW
RIC,COG
RIC,CDNS
RIC,CPB
RIC,COF
RIC,CPRI
RIC,CAH
RIC,KMX
RIC,CCL
RIC,CAT
RIC,CBOE
RIC,CBRE
RIC,CBS
RIC,CE
RIC,CELG
RIC,CNC
RIC,CNP
RIC,CTL
RIC,CERN
RIC,CF
RIC,SCHW
RIC,CHTR
RIC,CVX
RIC,CMG
RIC,CB
RIC,CHD
RIC,CI
RIC,XEC
RIC,CINF
RIC,CTAS
RIC,CSCO
RIC,C
RIC,CFG
RIC,CTXS
RIC,CLX
RIC,CME
RIC,CMS
RIC,KO
RIC,CTSH
RIC,CL
RIC,CMCSA
RIC,CMA
RIC,CAG
RIC,CXO
RIC,COP
RIC,ED
RIC,STZ
RIC,COO
RIC,CPRT
RIC,GLW
RIC,COST
RIC,COTY
RIC,CCI
RIC,CSX
RIC,CMI
RIC,CVS
RIC,DHI
RIC,DHR
RIC,DRI
RIC,DVA
RIC,DE
RIC,DAL
RIC,XRAY
RIC,DVN
RIC,FANG
RIC,DLR
RIC,DFS
RIC,DISCA
RIC,DISCK
RIC,DISH
RIC,DG
RIC,DLTR
RIC,D
RIC,DOV
RIC,DWDP
RIC,DTE
RIC,DRE
RIC,DUK
RIC,DXC
RIC,ETFC
RIC,EMN
RIC,ETN
RIC,EBAY
RIC,ECL
RIC,EIX
RIC,EW
RIC,EA
RIC,EMR
RIC,ETR
RIC,EOG
RIC,EFX
RIC,EQIX
RIC,EQR
RIC,ESS
RIC,EL
RIC,EVRG
RIC,ES
RIC,RE
RIC,EXC
RIC,EXPE
RIC,EXPD
RIC,EXR
RIC,XOM
RIC,FFIV
RIC,FB
RIC,FAST
RIC,FRT
RIC,FDX
RIC,FIS
RIC,FITB
RIC,FE
RIC,FRC
RIC,FISV
RIC,FLT
RIC,FLIR
RIC,FLS
RIC,FLR
RIC,FMC
RIC,FL
RIC,F
RIC,FTNT
RIC,FTV
RIC,FBHS
RIC,BEN
RIC,FCX
RIC,GPS
RIC,GRMN
RIC,IT
RIC,GD
RIC,GE
RIC,GIS
RIC,GM
RIC,GPC
RIC,GILD
RIC,GPN
RIC,GS
RIC,GT
RIC,GWW
RIC,HAL
RIC,HBI
RIC,HOG
RIC,HRS
RIC,HIG
RIC,HAS
RIC,HCA
RIC,HCP
RIC,HP
RIC,HSIC
RIC,HSY
RIC,HES
RIC,HPE
RIC,HLT
RIC,HFC
RIC,HOLX
RIC,HD
RIC,HON
RIC,HRL
RIC,HST
RIC,HPQ
RIC,HUM
RIC,HBAN
RIC,HII
RIC,IDXX
RIC,INFO
RIC,ITW
RIC,ILMN
RIC,IR
RIC,INTC
RIC,ICE
RIC,IBM
RIC,INCY
RIC,IP
RIC,IPG
RIC,IFF
RIC,INTU
RIC,ISRG
RIC,IVZ
RIC,IPGP
RIC,IQV
RIC,IRM
RIC,JKHY
RIC,JEC
RIC,JBHT
RIC,JEF
RIC,SJM
RIC,JNJ
RIC,JCI
RIC,JPM
RIC,JNPR
RIC,KSU
RIC,K
RIC,KEY
RIC,KEYS
RIC,KMB
RIC,KIM
RIC,KMI
RIC,KLAC
RIC,KSS
RIC,KHC
RIC,KR
RIC,LB
RIC,LLL
RIC,LH
RIC,LRCX
RIC,LW
RIC,LEG
RIC,LEN
RIC,LLY
RIC,LNC
RIC,LIN
RIC,LKQ
RIC,LMT
RIC,L
RIC,LOW
RIC,LYB
RIC,MTB
RIC,MAC
RIC,M
RIC,MRO
RIC,MPC
RIC,MAR
RIC,MMC
RIC,MLM
RIC,MAS
RIC,MA
RIC,MAT
RIC,MKC
RIC,MXIM
RIC,MCD
RIC,MCK
RIC,MDT
RIC,MRK
RIC,MET
RIC,MTD
RIC,MGM
RIC,MCHP
RIC,MU
RIC,MSFT
RIC,MAA
RIC,MHK
RIC,TAP
RIC,MDLZ
RIC,MNST
RIC,MCO
RIC,MS
RIC,MOS
RIC,MSI
RIC,MSCI
RIC,MYL
RIC,NDAQ
RIC,NOV
RIC,NKTR
RIC,NTAP
RIC,NFLX
RIC,NWL
RIC,NFX
RIC,NEM
RIC,NWSA
RIC,NWS
RIC,NEE
RIC,NLSN
RIC,NKE
RIC,NI
RIC,NBL
RIC,JWN
RIC,NSC
RIC,NTRS
RIC,NOC
RIC,NCLH
RIC,NRG
RIC,NUE
RIC,NVDA
RIC,ORLY
RIC,OXY
RIC,OMC
RIC,OKE
RIC,ORCL
RIC,PCAR
RIC,PKG
RIC,PH
RIC,PAYX
RIC,PYPL
RIC,PNR
RIC,PBCT
RIC,PEP
RIC,PKI
RIC,PRGO
RIC,PFE
RIC,PM
RIC,PSX
RIC,PNW
RIC,PXD
RIC,PNC
RIC,RL
RIC,PPG
RIC,PPL
RIC,PFG
RIC,PG
RIC,PGR
RIC,PLD
RIC,PRU
RIC,PEG
RIC,PSA
RIC,PHM
RIC,PVH
RIC,QRVO
RIC,PWR
RIC,QCOM
RIC,DGX
RIC,RJF
RIC,RTN
RIC,O
RIC,RHT
RIC,REG
RIC,REGN
RIC,RF
RIC,RSG
RIC,RMD
RIC,RHI
RIC,ROK
RIC,ROL
RIC,ROP
RIC,ROST
RIC,RCL
RIC,CRM
RIC,SBAC
RIC,SLB
RIC,STX
RIC,SEE
RIC,SRE
RIC,SHW
RIC,SPG
RIC,SWKS
RIC,SLG
RIC,SNA
RIC,SO
RIC,LUV
RIC,SPGI
RIC,SWK
RIC,SBUX
RIC,STT
RIC,SYK
RIC,STI
RIC,SIVB
RIC,SYMC
RIC,SYF
RIC,SNPS
RIC,SYY
RIC,TROW
RIC,TTWO
RIC,TPR
RIC,TGT
RIC,TEL
RIC,FTI
RIC,TFX
RIC,TXN
RIC,TXT
RIC,TMO
RIC,TIF
RIC,TWTR
RIC,TJX
RIC,TMK
RIC,TSS
RIC,TSCO
RIC,TDG
RIC,TRV
